,summary,Energiewende,Verkehrswende,Geo_Engineering,Oekologie,Tipping_Points,Klimawandel,Landwirtschaft,Gesundheit,Wasserversorgung,Waermewende,Industrie,Klimaextreme,Urbane_Hitzeinsel,word
brasilien brasilien,4.133490935783645,0.18637140517870976,0.0,0.0,-0.2538962630373992,-0.20912871734239952,-0.3481359781454514,-0.25671238225186244,-0.25585668223371566,-0.2540420145278658,0.003976368065048242,-0.2690822001239555,-0.25448984657872437,0.0,brasilien brasilien
brasilien plan+t,4.223966562616011,0.19894379230536022,0.0,0.0,-0.2755485805216402,-0.23078103482664067,-0.36978829562969256,-0.27836469973610345,-0.2775089997179567,-0.27569433201210675,-0.017675949419192715,-0.2907345176081965,-0.27614216406296527,0.0,brasilien plan+t
Wiederaufnahme,4.252615450648799,0.20278169479373487,0.0,0.0,-0.2823081440043197,-0.23754059830932014,-0.37654785911237204,-0.2851242632187829,-0.2842685632006361,-0.2824538954947862,-0.024435512901872118,-0.297494081090876,-0.2829017275456448,0.0,Wiederaufnahme
plan+t wiederaufnahme,4.252615450648799,0.20278169479373487,0.0,0.0,-0.2823081440043197,-0.23754059830932014,-0.37654785911237204,-0.2851242632187829,-0.2842685632006361,-0.2824538954947862,-0.024435512901872118,-0.297494081090876,-0.2829017275456448,0.0,plan+t wiederaufnahme
Ölbohrungen,6.137696397057545,0.3627379271412368,0.0,0.0,-0.6492234423256007,-0.6044558966306011,-0.7434631574336531,-0.652039561540064,-0.6511838615219172,-0.6493691938160673,-0.3913508112231531,-0.6644093794121572,-0.6498170258669259,0.0,Ölbohrungen
wiederaufnahme öl+bohrung+en,4.353429071110819,0.2157755082289893,0.0,0.0,-0.30573777696721693,-0.26097023127221736,-0.3999774920752691,-0.30855389618168017,-0.3076981961635334,-0.3058835284576834,-0.047865145864769316,-0.32092371405377323,-0.306331360508542,0.0,wiederaufnahme öl+bohrung+en
Amazonas,4.446239142759795,0.22707868545563678,0.0,0.0,-0.3268325525868749,-0.28206500689187536,-0.4210722676949273,-0.3296486718013382,-0.32879297178319156,-0.3269783040773416,-0.06895992148442735,-0.3420184896734313,-0.32742613612820004,0.0,Amazonas
öl+bohrung+en amazonas,4.446239142759795,0.22707868545563678,0.0,0.0,-0.3268325525868749,-0.28206500689187536,-0.4210722676949273,-0.3296486718013382,-0.32879297178319156,-0.3269783040773416,-0.06895992148442735,-0.3420184896734313,-0.32742613612820004,0.0,öl+bohrung+en amazonas
Nach,29.786445536338427,0.22304005993168993,0.0,0.0,-0.2751904542889123,-0.3078418291395449,-0.21399973924199978,-0.28719172036114743,-0.2843578893325948,-0.27592628119207036,-1.9709547613567642,-0.3238516584138924,-0.2800050455037772,0.0,Nach
amazonas nach,4.508940425944191,0.23438333763567398,0.0,0.0,-0.3408361372934628,-0.29606859159846327,-0.43507585240151525,-0.3436522565079261,-0.34279655648977936,-0.34098188878392943,-0.08296350619101531,-0.35602207438001915,-0.341429720834788,0.0,amazonas nach
zehn,16.776740974764177,-0.216728759670815,0.0,0.0,0.2358223596562815,0.20549805928603862,0.29283787760085783,0.223857563185087,0.22668348468592978,0.23508885603281343,-1.3968947804570424,0.18729728003308815,0.2310244467232165,0.0,zehn
nach zehn,4.546453646170601,0.23863265565907904,0.0,0.0,-0.34912146083071055,-0.304353915135711,-0.44336117593876295,-0.35193758004517384,-0.35108188002702695,-0.34926721232117713,-0.0912488297282631,-0.3643073979172669,-0.3497150443720357,0.0,nach zehn
zehn jahr+en,9.236519646130535,0.03804917168415704,0.0,0.0,-0.006356056780353015,-0.005043525027889136,-0.008939302712923583,-0.017159167770675724,-0.014584938936372624,-0.007015466531090501,-0.8000664721184925,-0.05056024183169866,-0.010622336646008507,0.0,zehn jahr+en
Pause,4.645662536223554,0.24945788553067655,0.0,0.0,-0.3707079465693413,-0.32594040087434173,-0.4649476616773936,-0.3735240657838045,-0.372668365765658,-0.37085369805980783,-0.11283531546689382,-0.3858938836558976,-0.37130153011066636,0.0,Pause
jahr+en pause,4.645662536223554,0.24945788553067655,0.0,0.0,-0.3707079465693413,-0.32594040087434173,-0.4649476616773936,-0.3735240657838045,-0.372668365765658,-0.37085369805980783,-0.11283531546689382,-0.3858938836558976,-0.37130153011066636,0.0,jahr+en pause
Brasiliens,8.390334482994795,0.44848427709198085,0.0,0.0,-0.9618543367455058,-0.9170867910505063,-1.0560940518535582,-0.9646704559599693,-0.9638147559418224,-0.9620000882359724,-0.7039817056430583,-0.9770402738320623,-0.962447920286831,0.0,Brasiliens
pause brasilien+s,4.7503433086850775,0.26027228094019716,0.0,0.0,-0.3929908411438065,-0.3482232954488069,-0.48723055625185885,-0.39580696035826984,-0.39495126034012307,-0.39313659263427325,-0.13511821004135896,-0.4081767782303628,-0.3935844246851318,0.0,pause brasilien+s
Präsident,8.062632776625147,0.43934254500115577,0.0,0.0,-0.9220141006012688,-0.877246554906269,-1.016253815709321,-0.924830219815732,-0.9239745197975853,-0.9221598520917353,-0.6641414694988211,-0.937200037687825,-0.9226076841425939,0.0,Präsident
brasilien+s präsident,8.062632776625147,0.43934254500115577,0.0,0.0,-0.9220141006012688,-0.877246554906269,-1.016253815709321,-0.924830219815732,-0.9239745197975853,-0.9221598520917353,-0.6641414694988211,-0.937200037687825,-0.9226076841425939,0.0,brasilien+s präsident
Lula,7.641396664893919,0.42629591077409934,0.0,0.0,-0.8683543462082478,-0.8235868005132483,-0.9625940613163001,-0.8711704654227113,-0.8703147654045645,-0.8685000976987144,-0.6104817151058003,-0.8835402832948042,-0.8689479297495729,0.0,Lula
präsident lula,5.001119806651638,0.28392656310285114,0.0,0.0,-0.44443579888519097,-0.3996682531901914,-0.5386755139932433,-0.44725191809965426,-0.4463962180815075,-0.44458155037565766,-0.18656316778274348,-0.45962173597174727,-0.4450293824265161,0.0,präsident lula
lula öl+bohrung+en,4.353429071110819,0.2157755082289893,0.0,0.0,-0.30573777696721693,-0.26097023127221736,-0.3999774920752691,-0.30855389618168017,-0.3076981961635334,-0.3058835284576834,-0.047865145864769316,-0.32092371405377323,-0.306331360508542,0.0,lula öl+bohrung+en
Amazonasbecken,7.005604811834735,0.4032201290546579,0.0,0.0,-0.7814844662774775,-0.736716920582478,-0.8757241813855299,-0.7843005854919408,-0.7834448854737939,-0.7816302177679442,-0.5236118351750297,-0.7966704033640337,-0.7820780498188025,0.0,Amazonasbecken
öl+bohrung+en amazonasbeck+en,5.424795546704831,0.3179257149000324,0.0,0.0,-0.5257541616693501,-0.48098661597435044,-0.6199938767774024,-0.5285702808838132,-0.5277145808656667,-0.5258999131598167,-0.2678815305669025,-0.5409400987559063,-0.5263477452106752,0.0,öl+bohrung+en amazonasbeck+en
wiederaufnehmen,5.833647200951964,0.3452047128527271,0.0,0.0,-0.598416346887712,-0.5536488011927122,-0.6926560619957641,-0.6012324661021751,-0.6003767660840282,-0.5985620983781784,-0.3405437157852643,-0.6136022839742682,-0.5990099304290369,0.0,wiederaufnehmen
amazonasbeck+en wiederauf+nehm+en,5.833647200951964,0.3452047128527271,0.0,0.0,-0.598416346887712,-0.5536488011927122,-0.6926560619957641,-0.6012324661021751,-0.6003767660840282,-0.5985620983781784,-0.3405437157852643,-0.6136022839742682,-0.5990099304290369,0.0,amazonasbeck+en wiederauf+nehm+en
Einnahmen,7.2327118619505635,0.41199131076729384,0.0,0.0,-0.8133880006808377,-0.7686204549858381,-0.9076277157888901,-0.816204119895301,-0.8153484198771541,-0.8135337521713043,-0.5555153695783902,-0.8285739377673941,-0.8139815842221627,0.0,Einnahmen
mit einnahme+n,7.2327118619505635,0.41199131076729384,0.0,0.0,-0.8133880006808377,-0.7686204549858381,-0.9076277157888901,-0.816204119895301,-0.8153484198771541,-0.8135337521713043,-0.5555153695783902,-0.8285739377673941,-0.8139815842221627,0.0,mit einnahme+n
einnahme+n energie+wende,13.266470585721173,0.5275663212142956,0.0,0.0,-1.4200137937386494,-1.37524624804365,-1.514253508846702,-1.4228299129531128,-1.421974212934966,-1.420159545229116,-1.162141162636202,-1.4351997308252058,-1.4206073772799745,0.0,einnahme+n energie+wende
finanziert,7.959420596988754,0.43628883278192165,0.0,0.0,-0.9091301580803572,-0.8643626123853578,-1.0033698731884095,-0.9119462772948207,-0.9110905772766739,-0.9092759095708239,-0.65125752697791,-0.9243160951669137,-0.9097237416216826,0.0,finanziert
energie+wende finanzier+t,7.959420596988754,0.43628883278192165,0.0,0.0,-0.9091301580803572,-0.8643626123853578,-1.0033698731884095,-0.9119462772948207,-0.9110905772766739,-0.9092759095708239,-0.65125752697791,-0.9243160951669137,-0.9097237416216826,0.0,energie+wende finanzier+t
Luiz,5.569388007234535,0.3281177978617856,0.0,0.0,-0.5520591250711561,-0.5072915793761565,-0.6462988401792084,-0.5548752442856193,-0.5540195442674726,-0.5522048765616225,-0.29418649396870844,-0.5672450621577124,-0.5526527086124812,0.0,Luiz
präsident luiz,5.569388007234535,0.3281177978617856,0.0,0.0,-0.5520591250711561,-0.5072915793761565,-0.6462988401792084,-0.5548752442856193,-0.5540195442674726,-0.5522048765616225,-0.29418649396870844,-0.5672450621577124,-0.5526527086124812,0.0,präsident luiz
Inácio,5.447469220767416,0.319566722396064,0.0,0.0,-0.5299250878596066,-0.4851575421646069,-0.6241648029676587,-0.5327412070740696,-0.5318855070559229,-0.530070839350073,-0.2720524567571589,-0.5451110249461628,-0.5305186714009315,0.0,Inácio
luiz inácio,5.447469220767416,0.319566722396064,0.0,0.0,-0.5299250878596066,-0.4851575421646069,-0.6241648029676587,-0.5327412070740696,-0.5318855070559229,-0.530070839350073,-0.2720524567571589,-0.5451110249461628,-0.5305186714009315,0.0,luiz inácio
inácio lula,5.298988999340618,0.3085134898871586,0.0,0.0,-0.5022899977170223,-0.45752245202202274,-0.5965297128250747,-0.5051061169314857,-0.5042504169133389,-0.5024357492074889,-0.24441736661457475,-0.5174759348035787,-0.5028835812583476,0.0,inácio lula
Silva,5.1540848528785785,0.2969829793883295,0.0,0.0,-0.47456352579092753,-0.4297959800959279,-0.5688032408989799,-0.4773796450053907,-0.476523944987244,-0.4747092772813941,-0.21669089468847996,-0.48974946287748383,-0.4751571093322526,0.0,Silva
lula silva,5.1540848528785785,0.2969829793883295,0.0,0.0,-0.47456352579092753,-0.4297959800959279,-0.5688032408989799,-0.4773796450053907,-0.476523944987244,-0.4747092772813941,-0.21669089468847996,-0.48974946287748383,-0.4751571093322526,0.0,lula silva
silva staatlich+e,4.94692347763469,0.2790634781576074,0.0,0.0,-0.4335398138837816,-0.388772268188782,-0.527779528991834,-0.436355933098245,-0.4355002330800981,-0.4336855653742483,-0.17566718278133414,-0.44872575097033807,-0.4341333974251068,0.0,silva staatlich+e
Ölkonzern,4.792347275246008,0.26444742889970074,0.0,0.0,-0.40179427817627006,-0.3570267324812705,-0.49603399328432224,-0.40461039739073323,-0.4037546973725866,-0.40194002966673675,-0.14392164707382257,-0.4169802152628263,-0.40238786171759516,0.0,Ölkonzern
staatlich+e öl+konzern,4.792347275246008,0.26444742889970074,0.0,0.0,-0.40179427817627006,-0.3570267324812705,-0.49603399328432224,-0.40461039739073323,-0.4037546973725866,-0.40194002966673675,-0.14392164707382257,-0.4169802152628263,-0.40238786171759516,0.0,staatlich+e öl+konzern
Petrobras,4.691417713587319,0.2542585794930192,0.0,0.0,-0.380508771322814,-0.33574122562781444,-0.4747484864308664,-0.3833248905372773,-0.38246919051913064,-0.3806545228132807,-0.12263614022036672,-0.39569470840937043,-0.38110235486413935,0.0,Petrobras
öl+konzern petrobra+s,4.691417713587319,0.2542585794930192,0.0,0.0,-0.380508771322814,-0.33574122562781444,-0.4747484864308664,-0.3833248905372773,-0.38246919051913064,-0.3806545228132807,-0.12263614022036672,-0.39569470840937043,-0.38110235486413935,0.0,öl+konzern petrobra+s
petrobra+s an+ge+kündig+t,4.554207472215063,0.239500020607135,0.0,0.0,-0.35082547503798756,-0.30605792934298803,-0.4450651901460399,-0.35364159425245084,-0.35278589423430406,-0.3509712265284542,-0.09295284393554007,-0.36601141212454386,-0.3514190585793127,0.0,petrobra+s an+ge+kündig+t
an+ge+kündig+t zehn,4.426585655078206,0.2247351889872963,0.0,0.0,-0.32240250459842795,-0.27763495890342826,-0.41664221970648013,-0.3252186238128912,-0.32436292379474446,-0.32254825608889437,-0.06452987349598034,-0.3375884416849842,-0.32299608813975306,0.0,an+ge+kündig+t zehn
Unterbrechung,4.353429071110819,0.2157755082289893,0.0,0.0,-0.30573777696721693,-0.26097023127221736,-0.3999774920752691,-0.30855389618168017,-0.3076981961635334,-0.3058835284576834,-0.047865145864769316,-0.32092371405377323,-0.306331360508542,0.0,Unterbrechung
jahr+en unterbrechung,4.353429071110819,0.2157755082289893,0.0,0.0,-0.30573777696721693,-0.26097023127221736,-0.3999774920752691,-0.30855389618168017,-0.3076981961635334,-0.3058835284576834,-0.047865145864769316,-0.32092371405377323,-0.306331360508542,0.0,jahr+en unterbrechung
Bohrungen,4.247744111203123,0.20213380037021506,0.0,0.0,-0.28116199484592175,-0.23639444915092214,-0.37540170995397404,-0.28397811406038503,-0.28312241404223815,-0.2813077463363882,-0.02328936374347401,-0.29634793193247794,-0.2817555783872468,0.0,Bohrungen
unterbrechung bohrung+en,4.247744111203123,0.20213380037021506,0.0,0.0,-0.28116199484592175,-0.23639444915092214,-0.37540170995397404,-0.28397811406038503,-0.28312241404223815,-0.2813077463363882,-0.02328936374347401,-0.29634793193247794,-0.2817555783872468,0.0,unterbrechung bohrung+en
bohrung+en amazonasbeck+en,4.1878099419909045,0.19400354005531967,0.0,0.0,-0.2669518606063218,-0.2221843149113222,-0.36119157571437416,-0.269767979820785,-0.2689122798026384,-0.2670976120967883,-0.009079229503874247,-0.2821377976928781,-0.2675454441476469,0.0,bohrung+en amazonasbeck+en
aufzunehmen,4.098729919076246,0.18134945093661992,0.0,0.0,-0.24545110008111298,-0.20068355438611324,-0.3396908151891652,-0.24826721929557613,-0.2474115192774293,-0.24559685157157948,0.012421531021334588,-0.2606370371676693,-0.2460446836224381,0.0,aufzunehmen
amazonasbeck+en auf+zu+nehm+en,4.098729919076246,0.18134945093661992,0.0,0.0,-0.24545110008111298,-0.20068355438611324,-0.3396908151891652,-0.24826721929557613,-0.2474115192774293,-0.24559685157157948,0.012421531021334588,-0.2606370371676693,-0.2460446836224381,0.0,amazonasbeck+en auf+zu+nehm+en
li…,4.035191163333238,0.17187796965836605,0.0,0.0,-0.22982762708681417,-0.18506008139181468,-0.3240673421948666,-0.23264374630127746,-0.23178804628313082,-0.22997337857728078,0.02804500401563328,-0.2450135641733705,-0.23042121062813944,0.0,li…
wir li…,4.035191163333238,0.17187796965836605,0.0,0.0,-0.22982762708681417,-0.18506008139181468,-0.3240673421948666,-0.23264374630127746,-0.23178804628313082,-0.22997337857728078,0.02804500401563328,-0.2450135641733705,-0.23042121062813944,0.0,wir li…
+772,4.018799553625206,0.16937095792312812,0.0,0.0,-0.22575718973071215,-0.18098964403571258,-0.31999690483876436,-0.22857330894517539,-0.22771760892702855,-0.22590294122117865,0.03211544137173545,-0.2409431268172684,-0.22635077327203726,0.0,+772
li… +772,4.018799553625206,0.16937095792312812,0.0,0.0,-0.22575718973071215,-0.18098964403571258,-0.31999690483876436,-0.22857330894517539,-0.22771760892702855,-0.22590294122117865,0.03211544137173545,-0.2409431268172684,-0.22635077327203726,0.0,li… +772
+772 chars,4.002902875899651,0.16691394114229444,0.0,0.0,-0.2217937670844811,-0.1770262213894814,-0.3160334821925333,-0.22460988629894432,-0.22375418628079757,-0.2219395185749476,0.03607886401796662,-0.2369797041710374,-0.22238735062580622,0.0,+772 chars
wärme+wende neu+e,3.500363460565548,-0.7617555141118766,0.0,0.0,-0.087640759175987,-0.04287321348098734,-0.1818804742840394,-0.09045687839045038,-0.08960117837230351,-0.08778651066645361,2.651787844085801,-0.10282669626254332,-0.0882343427173121,0.0,wärme+wende neu+e
Müllverbrennungsanlage,4.186866069347666,-0.9408412043989128,0.0,0.0,-0.2667264494630232,-0.22195890376802363,-0.3609661645710755,-0.26954256867748655,-0.26868686865933983,-0.2668722009534898,2.9207928761387802,-0.2819123865495796,-0.26732003300434837,0.0,Müllverbrennungsanlage
neu+e müll+verbrennung+s+anlage,3.9184822988761363,-0.8745931153114374,0.0,0.0,-0.20047836037554778,-0.1557108146805482,-0.2947180754836002,-0.20329447959001098,-0.20243877957186437,-0.20062411186601425,2.8348327608462447,-0.21566429746210417,-0.20107194391687275,0.0,neu+e müll+verbrennung+s+anlage
teurer,24.849122613555245,0.2935319942783602,0.0,0.0,-0.6264008291982891,-0.6391568229486233,-0.6018081298647794,-0.6379227868639754,-0.6351928686117067,-0.6271061080436898,0.732803606188001,-0.42719760051319516,-0.6309961651042254,0.0,teurer
müll+verbrennung+s+anlage teuer+er,3.5511507794821964,-0.7761604193244439,0.0,0.0,-0.10204566438855431,-0.057278118693554744,-0.19628537949660657,-0.10486178360301752,-0.10400608358487087,-0.10219141587902095,2.678354336613525,-0.11723160147511069,-0.10263924792987944,0.0,müll+verbrennung+s+anlage teuer+er
später,7.372901124962905,0.15214414171264087,0.0,0.0,-0.8325852186925354,-0.7878176729975359,-0.926824933800588,-0.8354013379069989,-0.834545637888852,-0.8327309701830022,1.8850585317590152,0.0765994324663646,-0.8331788022338606,0.0,später
teuer+er spät+er,3.474194889906536,-0.754251470947741,0.0,0.0,-0.08013671601185145,-0.03536917031685191,-0.17437643111990375,-0.0829528352263148,-0.08209713520816793,-0.0802824675023181,2.637507034439699,-0.0953226530984077,-0.0807302995531766,0.0,teuer+er spät+er
fertig,5.411356940885308,-0.013204671237162707,0.0,0.0,-0.5232738324704994,-0.4785062867754996,-0.6175135475785515,-0.5260899516849624,-0.5252342516668157,-0.5234195839609658,2.1971811081041412,-0.5384597695570558,-0.5238674160118244,0.0,fertig
spät+er fertig,3.4775398201631664,-0.7552138006839216,0.0,0.0,-0.08109904574803217,-0.03633150005303254,-0.17533876085608446,-0.08391516496249547,-0.08305946494434858,-0.0812447972384986,2.6393558948266085,-0.09628498283458853,-0.0816926292893572,0.0,spät+er fertig
fertig hier,3.121473990988564,-0.6471940284014549,0.0,0.0,0.02692072653443464,0.07168827222943416,-0.06731898857361775,0.024104607319971383,0.024960307338118083,0.026774975043968086,2.39237178217693,0.011734789447878183,0.026327142993109353,0.0,fertig hier
sie neu+e,3.223397198942795,-0.6793245392623609,0.0,0.0,-0.005209784326471353,0.03955776136852822,-0.09944949943452361,-0.008025903540934517,-0.00717020352278785,-0.0053555358169378444,2.4753496554715255,-0.020395721413027593,-0.005803367867796468,0.0,sie neu+e
